CLNT_ID,REQUEST_REFERENCE,APPL_ID,CLNT_NAME,STATUS_SIMF,SERVICE,SUBSERVICE,FREQ,FREQ_PAIR,ERP_PWR_DBM,BWIDTH,ZONA,HGT_ANT,MASTER_PLZN_CODE,SITE_ID_CODE,SITE_DESC,STATUS_MYSPECTRA,STN_NAME,STN_ADDR,SID_LONG,SID_LAT,PLUS_CODE_MYSPECTRA,PLUS_CODE_KALKULASI,LONGITUDE_CENTER_KALKULASI,LATITUDE_CENTER_KALKULASI,VILLAGE,DISTRICT,CITY,PROVINSI,APPL_DATE,LICENCE_DATE,VALIDITY_DATE,UPT,Status Verifikasi UPT 2024
8071,0714362/3,02050659092019,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,7631,7470,63.4897,28000,5,40,V,0088009,6Q73RJ43+48_SULAWESI TENGGARA_KUMORO,Sudah ada MDRS di MySpectra,KKA002_Pomalaa,DEPAN SMU NEGERI POMALAA KENDARI  KENDARI ,121.6033125,-4.1946875,6Q73RJ43+48,6Q73RJ43+48,121.6033125,-4.1946875,KUMORO,POMALAA,KOLAKA,SULAWESI TENGGARA,9/20/2024,9/20/2024,6/17/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,1650557/1,02716718112022,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,8236.92,,69.8897,29650,5,40,V,0088009,6Q73RJ43+48_SULAWESI TENGGARA_KUMORO,Sudah ada MDRS di MySpectra,KKA002_KKA002_POMALA KENDA,DEPAN SMU NEGERI POMALAA KENDARI  KENDARI ,121.6033125,-4.1946875,6Q73RJ43+48,6Q73RJ43+48,121.6033125,-4.1946875,KUMORO,POMALAA,KOLAKA,SULAWESI TENGGARA,1/14/2025,1/14/2025,11/17/2027,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,1739871/1,02752244122022,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,8088.67,7777.35,61.97121,29650,5,55,V,0088009,6Q73RJ43+48_SULAWESI TENGGARA_KUMORO,Sudah ada MDRS di MySpectra,KKA002_Pomala,DEPAN SMU NEGERI POMALAA KENDARI  KENDARI ,121.6033125,-4.1946875,6Q73RJ43+48,6Q73RJ43+48,121.6033125,-4.1946875,KUMORO,POMALAA,KOLAKA,SULAWESI TENGGARA,9/10/2024,9/10/2024,12/18/2027,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,2644009/2,02902452082023,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,7747.7,8059.02,65.68754,29650,5,32.2,V,0088009,6Q73RJ43+48_SULAWESI TENGGARA_KUMORO,Sudah ada MDRS di MySpectra,KKA002_POMALA KENDARI,DEPAN SMU NEGERI POMALAA KENDARI  KENDARI ,121.6033125,-4.1946875,6Q73RJ43+48,6Q73RJ43+48,121.6033125,-4.1946875,KUMORO,POMALAA,KOLAKA,SULAWESI TENGGARA,12/12/2024,12/12/2024,9/5/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,2341509/1,02882068072023,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,7955.25,8266.57,64.10196,29650,5,40,V,0088009,6Q73RJ43+48_SULAWESI TENGGARA_KUMORO,Sudah ada MDRS di MySpectra,KKA002_Pomalaa,DEPAN SMU NEGERI POMALAA KENDARI  KENDARI ,121.6033125,-4.1946875,6Q73RJ43+48,6Q73RJ43+48,121.6033125,-4.1946875,KUMORO,POMALAA,KOLAKA,SULAWESI TENGGARA,9/20/2024,9/20/2024,7/9/2028,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,1173875/2,02438255092021,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,4810,4510,61.5103,40000,5,68,V,0088012,6Q74G6RG+FG_SULAWESI TENGGARA_NGAPAAH,Sudah ada MDRS di MySpectra,ADL005_4/TINANGGEA,JL POROS KENDARI KEL NGAPAAHA KEC TINANGGEA KAB KONAWE SELATAN  SULAWESI TENGGARA ,122.2263125,-4.4588125,6Q74G6RG+FG,6Q74G6RG+FG,122.2263125,-4.4588125,NGAPAAH,TINANGGEA,KONAWE SELATAN,SULAWESI TENGGARA,11/11/2024,11/11/2024,9/22/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,1095633/2,02355732042021,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,7631,7470,63.4897,28000,5,50,V,0088012,6Q74G6RG+FG_SULAWESI TENGGARA_NGAPAAH,Sudah ada MDRS di MySpectra,ADL005_Tinanggea,JL POROS KENDARI KEL NGAPAAHA KEC TINANGGEA KAB KONAWE SELATAN  SULAWESI TENGGARA ,122.2263125,-4.4588125,6Q74G6RG+FG,6Q74G6RG+FG,122.2263125,-4.4588125,NGAPAAH,TINANGGEA,KONAWE SELATAN,SULAWESI TENGGARA,11/8/2024,11/8/2024,4/15/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,0763108/1,02049070092019,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,7324,7163,60.2103,14000,5,40,V,0088012,6Q74G6RG+FG_SULAWESI TENGGARA_NGAPAAH,Sudah ada MDRS di MySpectra,ADL005_Tinanggea,JL POROS KENDARI KEL NGAPAAHA KEC TINANGGEA KAB KONAWE SELATAN  SULAWESI TENGGARA ,122.2263125,-4.4588125,6Q74G6RG+FG,6Q74G6RG+FG,122.2263125,-4.4588125,NGAPAAH,TINANGGEA,KONAWE SELATAN,SULAWESI TENGGARA,9/20/2024,9/20/2024,9/16/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,3552681,02055219092024,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,4730,4430,61.28754,40000,5,52,V,0088012,6Q74G6RG+FG_SULAWESI TENGGARA_NGAPAAH,Sudah ada MDRS di MySpectra,ADL005_Tinanggea,JL POROS KENDARI KEL NGAPAAHA KEC TINANGGEA KAB KONAWE SELATAN  SULAWESI TENGGARA ,122.2263125,-4.4588125,6Q74G6RG+FG,6Q74G6RG+FG,122.2263125,-4.4588125,NGAPAAH,TINANGGEA,KONAWE SELATAN,SULAWESI TENGGARA,9/27/2024,10/4/2024,10/2/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,3552683,02055220092024,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,4810,4510,61.28754,40000,5,42,V,0088012,6Q74G6RG+FG_SULAWESI TENGGARA_NGAPAAH,Sudah ada MDRS di MySpectra,ADL005_Tinanggea,JL POROS KENDARI KEL NGAPAAHA KEC TINANGGEA KAB KONAWE SELATAN  SULAWESI TENGGARA ,122.2263125,-4.4588125,6Q74G6RG+FG,6Q74G6RG+FG,122.2263125,-4.4588125,NGAPAAH,TINANGGEA,KONAWE SELATAN,SULAWESI TENGGARA,9/27/2024,10/4/2024,10/2/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,1173889/2,02438254092021,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,4730,4430,61.5103,40000,5,68,V,0088012,6Q74G6RG+FG_SULAWESI TENGGARA_NGAPAAH,Sudah ada MDRS di MySpectra,ADL005_4/TINANGGEA,JL POROS KENDARI KEL NGAPAAHA KEC TINANGGEA KAB KONAWE SELATAN  SULAWESI TENGGARA ,122.2263125,-4.4588125,6Q74G6RG+FG,6Q74G6RG+FG,122.2263125,-4.4588125,NGAPAAH,TINANGGEA,KONAWE SELATAN,SULAWESI TENGGARA,11/12/2024,11/12/2024,9/22/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,3555618,02056063092024,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,4890,4590,69.22095,40000,5,52,V,0088012,6Q74G6RG+FG_SULAWESI TENGGARA_NGAPAAH,Sudah ada MDRS di MySpectra,ADL005_Tinanggea,JL POROS KENDARI KEL NGAPAAHA KEC TINANGGEA KAB KONAWE SELATAN  SULAWESI TENGGARA ,122.2263125,-4.4588125,6Q74G6RG+FG,6Q74G6RG+FG,122.2263125,-4.4588125,NGAPAAH,TINANGGEA,KONAWE SELATAN,SULAWESI TENGGARA,9/30/2024,10/15/2024,10/13/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,3684710,02077997022025,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,4890,,64.02095,40000,5,68,V,0088012,6Q74G6RG+FG_SULAWESI TENGGARA_NGAPAAH,Sudah ada MDRS di MySpectra,ADL005_TINANGGEA_1,JL POROS KENDARI KEL NGAPAAHA KEC TINANGGEA KAB KONAWE SELATAN  SULAWESI TENGGARA ,122.2263125,-4.4588125,6Q74G6RG+FG,6Q74G6RG+FG,122.2263125,-4.4588125,NGAPAAH,TINANGGEA,KONAWE SELATAN,SULAWESI TENGGARA,2/24/2025,3/14/2025,3/12/2030,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,0484017/2,026786082017,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,14907,14417,64.06091,28000,5,40,V,0089101,6Q75656H+7W_SULAWESI TENGGARA_WASALABOSE,Sudah ada MDRS di MySpectra,RHA005_Kalisusu,"JL. POROS LEMO _ EREKE KEL.LAKONEA KEC. KULISUSU KAB. BUTON UTARA, SULTRA",123.1798125,-4.7893125,6Q75656H+7W,6Q75656H+7W,123.1798125,-4.7893125,WASALABOSE,KULISUSU,BUTON UTARA,SULAWESI TENGGARA,8/22/2024,8/22/2024,8/19/2027,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,3228026/1,02998631042024,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,7659,7498,63.40196,28000,5,78,V,0089101,6Q75656H+7W_SULAWESI TENGGARA_WASALABOSE,Sudah ada MDRS di MySpectra,RHA005_RHA005_Kulisusu,"JL. POROS LEMO _ EREKE KEL.LAKONEA KEC. KULISUSU KAB. BUTON UTARA, SULTRA",123.1798125,-4.7893125,6Q75656H+7W,6Q75656H+7W,123.1798125,-4.7893125,WASALABOSE,KULISUSU,BUTON UTARA,SULAWESI TENGGARA,11/8/2024,11/8/2024,5/14/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,3226967/1,02998344042024,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,7659,7498,63.3206,28000,5,78,V,0089101,6Q75656H+7W_SULAWESI TENGGARA_WASALABOSE,Sudah ada MDRS di MySpectra,RHA005_RHA005_KULISUSU,"JL. POROS LEMO _ EREKE KEL.LAKONEA KEC. KULISUSU KAB. BUTON UTARA, SULTRA",123.1798125,-4.7893125,6Q75656H+7W,6Q75656H+7W,123.1798125,-4.7893125,WASALABOSE,KULISUSU,BUTON UTARA,SULAWESI TENGGARA,11/8/2024,11/8/2024,5/14/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,0902596/2,02166438062020,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,23226,22218,62.68151,28000,5,45,V,0089101,6Q75656H+7W_SULAWESI TENGGARA_WASALABOSE,Sudah ada MDRS di MySpectra,RHA005_Kalisusu,"JL. POROS LEMO _ EREKE KEL.LAKONEA KEC. KULISUSU KAB. BUTON UTARA, SULTRA",123.1798125,-4.7893125,6Q75656H+7W,6Q75656H+7W,123.1798125,-4.7893125,WASALABOSE,KULISUSU,BUTON UTARA,SULAWESI TENGGARA,8/22/2024,8/22/2024,6/7/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,0839980/2,02115083012020,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,7807,,69.8309,29650,5,40,V,0089101,6Q75656H+7W_SULAWESI TENGGARA_WASALABOSE,Sudah ada MDRS di MySpectra,RHA005_Kalisusu,"JL. POROS LEMO _ EREKE KEL.LAKONEA KEC. KULISUSU KAB. BUTON UTARA, SULTRA",123.1798125,-4.7893125,6Q75656H+7W,6Q75656H+7W,123.1798125,-4.7893125,WASALABOSE,KULISUSU,BUTON UTARA,SULAWESI TENGGARA,1/22/2025,1/22/2025,1/9/2030,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,3589834,02063176112024,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,7955.25,8266.57,65.8897,29650,5,40,V,0089101,6Q75656H+7W_SULAWESI TENGGARA_WASALABOSE,Sudah ada MDRS di MySpectra,RHA005_Kalisusu,"JL. POROS LEMO _ EREKE KEL.LAKONEA KEC. KULISUSU KAB. BUTON UTARA, SULTRA",123.1798125,-4.7893125,6Q75656H+7W,6Q75656H+7W,123.1798125,-4.7893125,WASALABOSE,KULISUSU,BUTON UTARA,SULAWESI TENGGARA,11/7/2024,11/20/2024,11/18/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,0784677/2,02066403102019,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,7226,7387,65.68754,28000,5,40,H,0089101,6Q75656H+7W_SULAWESI TENGGARA_WASALABOSE,Sudah ada MDRS di MySpectra,RHA005_Kalisusu,"JL. POROS LEMO _ EREKE KEL.LAKONEA KEC. KULISUSU KAB. BUTON UTARA, SULTRA",123.1798125,-4.7893125,6Q75656H+7W,6Q75656H+7W,123.1798125,-4.7893125,WASALABOSE,KULISUSU,BUTON UTARA,SULAWESI TENGGARA,12/10/2024,12/10/2024,10/23/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,0950246/2,02207088092020,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,15103,14613,60.1103,28000,5,72,V,0089101,6Q75656H+7W_SULAWESI TENGGARA_WASALABOSE,Sudah ada MDRS di MySpectra,RHA005_Kalisusu,"JL. POROS LEMO _ EREKE KEL.LAKONEA KEC. KULISUSU KAB. BUTON UTARA, SULTRA",123.1798125,-4.7893125,6Q75656H+7W,6Q75656H+7W,123.1798125,-4.7893125,WASALABOSE,KULISUSU,BUTON UTARA,SULAWESI TENGGARA,9/20/2024,9/20/2024,9/2/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,0947493/3,02204816082020,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,8118.32,7807,63.40196,29650,5,68,V,0089101,6Q75656H+7W_SULAWESI TENGGARA_WASALABOSE,Sudah ada MDRS di MySpectra,RHA005_Kalisusu,"JL. POROS LEMO _ EREKE KEL.LAKONEA KEC. KULISUSU KAB. BUTON UTARA, SULTRA",123.1798125,-4.7893125,6Q75656H+7W,6Q75656H+7W,123.1798125,-4.7893125,WASALABOSE,KULISUSU,BUTON UTARA,SULAWESI TENGGARA,9/20/2024,9/20/2024,8/27/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,0947015/3,02204397082020,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,7687,7526,57.8897,28000,5,70,V,0089101,6Q75656H+7W_SULAWESI TENGGARA_WASALABOSE,Sudah ada MDRS di MySpectra,RHA005_Kalisusu,"JL. POROS LEMO _ EREKE KEL.LAKONEA KEC. KULISUSU KAB. BUTON UTARA, SULTRA",123.1798125,-4.7893125,6Q75656H+7W,6Q75656H+7W,123.1798125,-4.7893125,WASALABOSE,KULISUSU,BUTON UTARA,SULAWESI TENGGARA,9/3/2024,9/3/2024,8/27/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8608,3480003,02030859082024,"XL AXIATA, Tbk",Granted,Fixed Service,PP,7925.6,8236.92,50.99784,29650,4,40,V,0071898,6Q843MM8+86_SULAWESI TENGGARA_TORONIPA,Sudah ada MDRS di MySpectra,CF21 TORONIPA KENDARI,"Soropia, Kec. Soropia, Kab. Konawe, Sulawesi Tenggara",122.6655625,-3.9166875,6Q843MM8+86,6Q843MM8+86,122.6655625,-3.9166875,TORONIPA,SOROPIA,KONAWE,SULAWESI TENGGARA,8/2/2024,8/15/2024,8/14/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8608,3223564/2,02996795042024,"XL AXIATA, Tbk",Granted,Fixed Service,PP,7747.7,8059.02,52.99784,29650,4,50,V,0071898,6Q843MM8+86_SULAWESI TENGGARA_TORONIPA,Sudah ada MDRS di MySpectra,CF21 TORONIPA KENDARI,"Soropia, Kec. Soropia, Kab. Konawe, Sulawesi Tenggara",122.6655625,-3.9166875,6Q843MM8+86,6Q843MM8+86,122.6655625,-3.9166875,TORONIPA,SOROPIA,KONAWE,SULAWESI TENGGARA,11/6/2024,11/6/2024,5/12/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,3472765,02027707072024,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,23142,22134,51.5,28000,5,60,V,0076155,6Q83X57R+79_SULAWESI TENGGARA_POREHU,Sudah ada MDRS di MySpectra,30KLU0035-NT_DESA_POREHU_PL,"BANGSALA, KEC. POREHU, KABUPATEN KOLAKA UTARA, SULAWESI TENGGARA",121.1909389,-3.0368111,6Q83X57R+79,6Q83X57R+79,121.1909375,-3.0368125,POREHU,POREHU,KOLAKA UTARA,SULAWESI TENGGARA,7/30/2024,8/2/2024,8/1/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,1134355/2,02400297072021,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,15047,14557,57.5515,28000,5,50,V,0074696,6Q744P83+5H_SULAWESI TENGGARA_KONDONGIA,Sudah ada MDRS di MySpectra,RHA025_TBG KONDONGIA,"Waara, Kec. Lohia, Kab. Muna, Sulawesi Tenggara",122.7039375,-4.8845625,6Q744P83+5H,6Q744P83+5H,122.7039375,-4.8845625,KONDONGIA,LOHIA,MUNA,SULAWESI TENGGARA,11/15/2024,11/15/2024,7/8/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8608,3473806,02028440072024,"XL AXIATA, Tbk",Granted,Fixed Service,PP,10955,11485,58.5206,40000,5,41,V,0074696,6Q744P83+5H_SULAWESI TENGGARA_KONDONGIA,Sudah ada MDRS di MySpectra,3322480G9 PALANGGA MUNA UTARA,"Waara, Kec. Lohia, Kab. Muna, Sulawesi Tenggara",122.7039375,-4.8845625,6Q744P83+5H,6Q744P83+5H,122.7039375,-4.8845625,KONDONGIA,LOHIA,MUNA,SULAWESI TENGGARA,7/30/2024,8/14/2024,8/13/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,3009244/1,02957763012024,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,22134,,51.5002,28000,5,40,V,0076197,6Q64GHRX+M5_SULAWESI TENGGARA_KAOBULA,Sudah ada MDRS di MySpectra,30BBU0004-WAMEO_MT,"JL. HAYAM WURUK NO.83, KAOBULA, KEC. MURHUM, KOTA BAU-BAU, SULAWESI TENGGARA",122.5979389,-5.4583111,6Q64GHRX+M5,6Q64GHRX+M5,122.5979375,-5.4583125,KAOBULA,BATUPOARO,KOTA BAU BAU,SULAWESI TENGGARA,3/10/2025,3/10/2025,1/7/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,3465218,02023395072024,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,23366,22358,51.5,28000,5,40,V,0076197,6Q64GHRX+M5_SULAWESI TENGGARA_KAOBULA,Sudah ada MDRS di MySpectra,30BBU0004-WAMEO_MT,"JL. HAYAM WURUK NO.83, KAOBULA, KEC. MURHUM, KOTA BAU-BAU, SULAWESI TENGGARA",122.5979389,-5.4583111,6Q64GHRX+M5,6Q64GHRX+M5,122.5979375,-5.4583125,KAOBULA,BATUPOARO,KOTA BAU BAU,SULAWESI TENGGARA,7/26/2024,8/1/2024,7/31/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,3465217,02023394072024,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,23142,22134,51.5,28000,5,40,V,0076197,6Q64GHRX+M5_SULAWESI TENGGARA_KAOBULA,Sudah ada MDRS di MySpectra,30BBU0004-WAMEO_MT,"JL. HAYAM WURUK NO.83, KAOBULA, KEC. MURHUM, KOTA BAU-BAU, SULAWESI TENGGARA",122.5979389,-5.4583111,6Q64GHRX+M5,6Q64GHRX+M5,122.5979375,-5.4583125,KAOBULA,BATUPOARO,KOTA BAU BAU,SULAWESI TENGGARA,7/26/2024,8/1/2024,7/31/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,3465215,02023393072024,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,23086,22078,51.5,28000,5,40,V,0076197,6Q64GHRX+M5_SULAWESI TENGGARA_KAOBULA,Sudah ada MDRS di MySpectra,30BBU0004-WAMEO_MT,"JL. HAYAM WURUK NO.83, KAOBULA, KEC. MURHUM, KOTA BAU-BAU, SULAWESI TENGGARA",122.5979389,-5.4583111,6Q64GHRX+M5,6Q64GHRX+M5,122.5979375,-5.4583125,KAOBULA,BATUPOARO,KOTA BAU BAU,SULAWESI TENGGARA,7/26/2024,8/1/2024,7/31/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,1001550/1,02256998112020,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,22526,23534,48.1,28000,5,55,H,0076197,6Q64GHRX+M5_SULAWESI TENGGARA_KAOBULA,Sudah ada MDRS di MySpectra,25BBU002_WAMEO,"JL. HAYAM WURUK NO.83, KAOBULA, KEC. MURHUM, KOTA BAU-BAU, SULAWESI TENGGARA",122.5979389,-5.4583111,6Q64GHRX+M5,6Q64GHRX+M5,122.5979375,-5.4583125,KAOBULA,BATUPOARO,KOTA BAU BAU,SULAWESI TENGGARA,7/25/2024,7/25/2024,11/7/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,1001457/1,02256900112020,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,22050,23058,48.1,28000,5,55,V,0076197,6Q64GHRX+M5_SULAWESI TENGGARA_KAOBULA,Sudah ada MDRS di MySpectra,25BBU002_WAMEO,"JL. HAYAM WURUK NO.83, KAOBULA, KEC. MURHUM, KOTA BAU-BAU, SULAWESI TENGGARA",122.5979389,-5.4583111,6Q64GHRX+M5,6Q64GHRX+M5,122.5979375,-5.4583125,KAOBULA,BATUPOARO,KOTA BAU BAU,SULAWESI TENGGARA,7/25/2024,7/25/2024,11/7/2025,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,3507213,02040161082024,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,23282,22274,56.99181,28000,5,19,V,0087842,6Q745P2C+4W_SULAWESI TENGGARA_RAHA I,Sudah ada MDRS di MySpectra,COI949_COMBAT FUN LAGASA SAMPARA,COI949_Combat Fun Lagasa Sampara,122.7223125,-4.8496875,6Q745P2C+4W,6Q745P2C+4W,122.7223125,-4.8496875,RAHA I,KATOBU,MUNA,SULAWESI TENGGARA,8/22/2024,9/6/2024,9/4/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,3701770,02081747032025,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,11365,,50.21351,40000,5,60,V,0076084,6Q64RGP9+MX_SULAWESI TENGGARA_LIANOSA,Sudah ada MDRS di MySpectra,30RHA0006-LIANOSA_RHA_TB,"Lianosa, Kec. Tongkuno Selatan, Kab. Muna, Sulawesi Tenggara",122.5199375,-5.1633125,6Q64RGP9+MX,6Q64RGP9+MX,122.5199375,-5.1633125,LIANOSA,TONGKUNO SELATAN,MUNA,SULAWESI TENGGARA,3/17/2025,3/25/2025,3/23/2030,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,1226845/1,02489704012022,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,15103,,50,28000,5,47,H,0076084,6Q64RGP9+MX_SULAWESI TENGGARA_LIANOSA,Sudah ada MDRS di MySpectra,25RHA015_LIANOSA_RHA,"Lianosa, Kec. Tongkuno Selatan, Kab. Muna, Sulawesi Tenggara",122.5199375,-5.1633125,6Q64RGP9+MX,6Q64RGP9+MX,122.5199375,-5.1633125,LIANOSA,TONGKUNO SELATAN,MUNA,SULAWESI TENGGARA,1/16/2025,1/16/2025,1/6/2027,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,3671053,02075254022025,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,15187,,49.79932,28000,5,45,V,0076084,6Q64RGP9+MX_SULAWESI TENGGARA_LIANOSA,Sudah ada MDRS di MySpectra,30RHA0006-LIANOSA_RHA_TB,"Lianosa, Kec. Tongkuno Selatan, Kab. Muna, Sulawesi Tenggara",122.5199375,-5.1633125,6Q64RGP9+MX,6Q64RGP9+MX,122.5199375,-5.1633125,LIANOSA,TONGKUNO SELATAN,MUNA,SULAWESI TENGGARA,2/4/2025,2/11/2025,2/9/2030,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,3671228,02075298022025,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,14935,,49.79932,28000,5,45,V,0076084,6Q64RGP9+MX_SULAWESI TENGGARA_LIANOSA,Sudah ada MDRS di MySpectra,30RHA0006-LIANOSA_RHA_TB,"Lianosa, Kec. Tongkuno Selatan, Kab. Muna, Sulawesi Tenggara",122.5199375,-5.1633125,6Q64RGP9+MX,6Q64RGP9+MX,122.5199375,-5.1633125,LIANOSA,TONGKUNO SELATAN,MUNA,SULAWESI TENGGARA,2/4/2025,2/12/2025,2/10/2030,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,3671054,02075255022025,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,15243,,49.79932,28000,5,45,V,0076084,6Q64RGP9+MX_SULAWESI TENGGARA_LIANOSA,Sudah ada MDRS di MySpectra,30RHA0006-LIANOSA_RHA_TB,"Lianosa, Kec. Tongkuno Selatan, Kab. Muna, Sulawesi Tenggara",122.5199375,-5.1633125,6Q64RGP9+MX,6Q64RGP9+MX,122.5199375,-5.1633125,LIANOSA,TONGKUNO SELATAN,MUNA,SULAWESI TENGGARA,2/4/2025,2/11/2025,2/9/2030,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
8071,1478635/2,02664572082022,"TELEKOMUNIKASI SELULAR, PT.",Granted,Fixed Service,PP,22190,23198,65.0103,28000,5,32,V,0076084,6Q64RGP9+MX_SULAWESI TENGGARA_LIANOSA,Sudah ada MDRS di MySpectra,RHA147_TBG Danagoa Muna,"Lianosa, Kec. Tongkuno Selatan, Kab. Muna, Sulawesi Tenggara",122.5199375,-5.1633125,6Q64RGP9+MX,6Q64RGP9+MX,122.5199375,-5.1633125,LIANOSA,TONGKUNO SELATAN,MUNA,SULAWESI TENGGARA,9/20/2024,9/20/2024,9/8/2027,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
909,3671223,02075293022025,"INDOSAT TBK, PT.",Granted,Fixed Service,PP,14991,,49.79932,28000,5,45,V,0076084,6Q64RGP9+MX_SULAWESI TENGGARA_LIANOSA,Sudah ada MDRS di MySpectra,30RHA0006-LIANOSA_RHA_TB,"Lianosa, Kec. Tongkuno Selatan, Kab. Muna, Sulawesi Tenggara",122.5199375,-5.1633125,6Q64RGP9+MX,6Q64RGP9+MX,122.5199375,-5.1633125,LIANOSA,TONGKUNO SELATAN,MUNA,SULAWESI TENGGARA,2/4/2025,2/11/2025,2/9/2030,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
